freq,resp
296.57,-9.748598500422823
299.53,-9.006657064969655
302.53,-9.730230322919908
305.55,-9.828565838130281
308.61,-9.806484864746068
311.69,-9.754208466582016
314.81,-9.760244805494757
317.96,-9.63736009222799
321.14,-9.317804086221045
324.35,-9.657195687677685
327.59,-9.299313716861686
330.87,-9.38102976618303
334.18,-9.42141182984387
337.52,-9.364444976344013
340.9,-9.193610043265792
344.3,-9.0676438487599
347.75,-9.053391060751427
351.23,-8.9708215313266
354.74,-9.06709280975212
358.28,-8.755808819228893
361.87,-8.945460069717662
365.49,-8.69152074894333
369.14,-8.812603756745357
372.83,-8.659691785594468
376.56,-8.531959224793212
380.33,-8.473038571603126
384.13,-8.362494527312833
387.97,-8.211492523983278
391.85,-8.13439363038106
395.77,-8.218289600788758
399.73,-8.049636594067294
403.72,-8.243458416005824
407.76,-7.961868908265655
411.84,-7.8981044093566375
415.96,-7.769085062590232
420.12,-7.87626442396499
424.32,-7.823977406398288
428.56,-7.669219381118172
432.85,-7.558050846458126
437.18,-7.559551388262806
441.55,-7.497033354782659
445.96,-7.348726400162056
450.42,-7.2689818752882
454.93,-7.134080519962651
459.48,-7.124366764803065
464.07,-7.173253370560165
468.71,-7.083903670037803
473.4,-7.019404670376988
478.13,-6.793626084683185
482.91,-6.795036538777229
487.74,-6.7983591700322705
492.62,-6.564030109085694
497.55,-6.497737773932499
502.52,-6.459951486483092
507.55,-6.373002354586827
512.62,-6.401727426690982
517.75,-6.331189502126669
522.93,-6.294183282192409
528.16,-6.2007843349902325
533.44,-6.056522060929005
538.77,-6.068829115281163
544.16,-5.987314133972289
549.6,-5.965730925970482
555.1,-5.748028324553367
560.65,-5.662347654581079
566.25,-5.646327482622847
571.92,-5.611287965249888
577.64,-5.537453257813846
583.41,-5.460967621531864
589.25,-5.472376942397224
595.14,-5.469684431971649
601.09,-5.445765386820595
607.1,-5.408688390255584
613.17,-5.247556898880735
619.3,-5.217030632109402
625.5,-5.053883100913653
631.75,-5.137660173912993
638.07,-5.054030702176334
644.45,-5.087656710458955
650.89,-5.07465417721844
657.4,-4.966259855961344
663.98,-4.917499506347978
670.62,-4.872377230916491
677.32,-4.791396498115951
684.1,-4.597480074789148
690.94,-4.517807845205271
697.85,-4.4509388405594645
704.83,-4.221697957176856
711.87,-4.085183315919483
718.99,-3.816515901890476
726.18,-3.68559560136668
733.44,-3.544174780639148
740.78,-3.6236662067920236
748.19,-3.7738523359846425
755.67,-3.450816269971112
763.23,-3.3834228841359995
770.86,-3.557990368084573
778.57,-3.1542518972255476
786.35,-3.269130229311104
794.22,-3.06684184412617
802.16,-3.013303336014351
810.18,-2.679320366629744
818.28,-2.588928663056297
826.46,-2.5780020478151204
834.73,-2.1715342085681186
843.08,-2.0944619763681285
851.51,-2.1386997183365644
860.02,-1.8652499594499137
868.62,-1.5611686954875008
877.31,-1.579379938911968
886.08,-1.368312020963888
894.94,-0.9516618020741756
903.89,-0.8483688490702157
912.93,-0.5284072612193356
922.06,-0.5608704501219517
931.28,-0.5130585738659583
940.59,-0.42287697841565297
950.0,-0.508143050918493
959.5,-0.3198748785528931
969.09,-0.25235354787125885
978.78,-0.11286627389802995
988.57,0.058147760906187784
998.46,-0.10157774271053199
1008.44,0.0
1018.53,0.5029779248133988
1028.71,0.5688114288407977
1039.0,0.6014311680645097
1049.39,0.7471868617345887
1059.88,0.8347400817081869
1070.48,0.7385332324110223
1081.19,0.8852148905289354
1092.0,1.0572684738981373
1102.92,1.1367182354170424
1113.95,1.1766547169629504
1125.09,1.3907304542992094
1136.34,1.4509352735748244
1147.7,1.4191970029768939
1159.18,1.2851537815351968
1170.77,1.2785124830867183
1182.48,1.3165572602152977
1194.3,1.4782711667111919
1206.25,1.4431820280685521
1218.31,1.440669152984123
1230.49,1.3802356913964928
1242.8,1.3065067067058322
1255.22,1.2627099496694676
1267.78,1.0211133324422406
1280.45,0.8182202084895636
1293.26,0.6627488708550384
1306.19,0.5884927869364844
1319.25,0.43064310353726043
1332.45,0.40985629540104895
1345.77,0.3155372629512616
1359.23,0.2053638137403393
1372.82,0.20043190997569127
1386.55,-0.12439364501165606
1400.41,-0.10184955743516966
1414.42,-0.15021169453315508
1428.56,-0.22893341985378513
1442.85,-0.22656466609475245
1457.28,-0.30634885771701903
1471.85,-0.23447833615456481
1486.57,-0.3310026376698314
1501.43,-0.1941396339755439
1516.45,-0.16968227483118703
1531.61,-0.10466654996624847
1546.93,-0.2976191506817898
1562.4,-0.471030928610233
1578.02,-0.6919019501651515
1593.8,-0.9013350186744464
1609.74,-1.331905704579798
1625.84,-1.5182280101501409
1642.1,-1.8951769793481006
1658.52,-2.0161403450833273
1675.1,-1.9943990225265935
1691.85,-2.040004742665378
1708.77,-2.1303490316374045
1725.86,-2.3658619156509406
1743.12,-2.5838984813926764
1760.55,-2.431331367273092
1778.15,-2.507888262702183
1795.94,-2.720325980279215
1813.9,-2.9018349509208257
1832.03,-2.991347756441508
1850.36,-3.0447995473799043
1868.86,-3.019738475166296
1887.55,-2.9671959108218395
1906.42,-3.0864008788025696
1925.49,-3.268667798143799
1944.74,-3.397042860705543
1964.19,-3.505652227711602
1983.83,-3.3791932622690446
2003.67,-3.2489538221632728
2023.71,-3.240826538404418
2043.94,-3.140822387873742
2064.38,-3.186923054490075
2085.03,-3.4130210676627755
2105.88,-3.390937581961353
2126.94,-3.3962391982387032
2148.2,-3.460731132923062
2169.69,-3.5993808062365744
2191.38,-3.781207547018685
2213.3,-3.8354096960897692
2235.43,-3.9247380760900104
2257.78,-3.953541033658727
2280.36,-4.041148834031274
2303.17,-4.04438862073788
2326.2,-4.191656867753888
2349.46,-4.224880445842084
2372.95,-4.30690665033902
2396.68,-4.206381316141817
2420.65,-4.230314403946812
2444.86,-4.376898920966601
2469.31,-4.457693022187147
2494.0,-4.412210060276692
2518.94,-4.482870201003674
2544.13,-4.442431716198582
2569.57,-4.444396551237281
2595.27,-4.372407492849224
2621.22,-4.2215890386741
2647.43,-4.193032989898512
2673.9,-4.1697161243283265
2700.64,-4.159532416810789
2727.65,-4.127921701523512
2754.93,-4.068611624267627
2782.48,-3.971877499151139
2810.3,-3.9079005908655464
2838.4,-4.021225192807375
2866.79,-4.277107928151999
2895.46,-4.432367920706895
2924.41,-4.452968948147172
2953.65,-4.58854249127619
2983.19,-4.750701003983318
3013.02,-4.993916202761197
3043.15,-4.928488083357724
3073.58,-4.9140989038928655
3104.32,-4.863677048792862
3135.36,-4.782220734062225
3166.72,-4.993328974481894
3198.38,-5.040802729670512
3230.37,-5.183132322383285
3262.67,-5.241029418202185
3295.3,-5.333906085339793
3328.25,-5.641404411359105
3361.53,-5.808291146784794
3395.15,-5.748375792727078
3429.1,-5.846590389382135
3463.39,-6.034842809714136
3498.03,-5.934269208482191
3533.01,-5.913802297639217
3568.34,-6.17346045481869
3604.02,-6.620854541071781
3640.06,-7.088640050467729
3676.46,-7.039674118211998
3713.22,-7.0733754648626235
3750.36,-7.018790630053076
3787.86,-7.2472534304947285
3825.74,-7.377959201428328
3864.0,-7.815685721912434
3902.64,-8.30480592142423
3941.66,-8.350364670069386
3981.08,-8.354274257988546
4020.89,-8.474803724271592
4061.1,-8.662163793426306
4101.71,-8.834365739319876
4142.73,-8.643248660381298
4184.15,-8.987596402932693
4226.0,-9.080980122719346
4268.26,-9.199869040326865
4310.94,-9.740542422370751
4354.05,-10.655044326663464
4397.59,-11.681878259601518
4441.56,-11.260556621601342
4485.98,-12.247191943975135
4530.84,-12.111868740742095
4576.15,-12.139546926033585
4621.91,-12.949161401513866
4668.13,-12.935343372965137
4714.81,-13.71954175776906
4761.96,-14.037909911772074
4809.58,-14.237812369209527
4857.67,-12.881884870200764
4906.25,-12.516474341419697
4955.31,-11.802048837967519
5004.87,-11.250849813099833
5054.91,-10.502953306905976
5105.46,-10.154153596848776
5156.52,-9.377465497405147
5208.08,-8.868864689374814
5260.16,-8.248942192120147
5312.77,-7.503474469817497
5365.89,-6.892335300961605
5419.55,-6.3671786699710555
5473.75,-5.920560733622395
5528.49,-5.4937819894018975
5583.77,-4.917606739211822
5639.61,-4.535832257115089
5696.0,-4.190999029462672
5752.96,-4.10572361843764
5810.49,-4.198193389327221
5868.6,-4.1758335319722075
5927.28,-4.4752344538637825
5986.56,-4.730055011986275
6046.42,-4.855402104506236
6106.89,-4.539395612314674
6167.96,-3.980875165293954
6229.64,-3.7571097177760855
6291.93,-3.3318780302597197
6354.85,-3.292882001765431
6418.4,-3.0841569306253405
6482.58,-3.21304391200003
6547.41,-3.5444679272093556
6612.88,-3.2249559379272927
6679.01,-2.766200870921706
6745.8,-2.408111162555304
6813.26,-2.216703879572824
6881.39,-2.3716714591328216
6950.21,-2.47118983308677
7019.71,-2.52485415676167
7089.91,-2.4604281693315624
7160.81,-2.365801825641787
7232.41,-2.5836193384815793
7304.74,-2.5654065319480193
7377.79,-2.756104324170792
7451.56,-2.8528549560317327
7526.08,-3.0460260725675
7601.34,-3.265881387672536
7677.35,-3.463360164149604
7754.13,-3.2823348506466896
7831.67,-3.1759906446049904
7909.98,-3.3382094990757754
7989.08,-3.348656496991758
8068.98,-3.2929364875155187
8149.67,-3.2760272592321726
8231.16,-3.5159751522128815
8313.47,-3.6359095632027767
8396.61,-3.832904081969069
8480.57,-4.082669072576959
8565.38,-4.3910065951938435
8651.03,-4.986067233181313
8737.54,-5.349188638041932
8824.92,-5.595183717142945
8913.17,-6.002320170498292
9002.3,-6.449420331045408
9092.32,-6.8938361899109575
9183.25,-7.336394250401327
9275.08,-7.307104456011266
9367.83,-7.524919892844891
9461.51,-7.38233088808268
9556.12,-7.019227167716988
9651.68,-6.836578218734289
9748.2,-6.669003280236948
9845.68,-6.5831874385197695
9944.14,-6.656925270189323
10043.58,-6.8975717831441905
10144.02,-7.148448544593032
10245.46,-7.8046988888385025
10347.91,-8.136700440726166
10451.39,-8.579184284546118
10555.91,-8.950779358156035
10661.46,-9.619530073137847
10768.08,-9.812384900622241
10875.76,-10.21932503522142
10984.52,-10.525363456762589
11094.36,-10.78096499903792
11205.31,-11.731307995123066
11317.36,-12.393782787886183
11430.53,-12.201652794219209
11544.84,-12.465763432693372
11660.29,-11.824256239747278
11776.89,-10.852282162044645
11894.66,-9.720392089808723
12013.6,-9.05025264804895
12133.74,-8.034290779184987
12255.08,-7.246088820184556
12377.63,-6.74623224838445
12501.41,-6.265365527438876
12626.42,-5.6651144396248085
12752.68,-5.473784663266414
12880.21,-5.082091609773524
13009.01,-4.353632168772739
13139.1,-3.957378815221773
13270.49,-3.989157370836386
13403.2,-4.039482425233988
13537.23,-3.9472207126006325
13672.6,-4.093165222271926
13809.33,-4.283294846647124
13947.42,-4.341744759414604
14086.9,-4.595988304048351
14227.77,-4.918898804980332
14370.04,-5.444792804458576
14513.74,-5.440091624529844
14658.88,-5.43060824433929
14805.47,-5.734841162658959
14953.52,-5.985944127739261
15103.06,-6.559802705345465
15254.09,-7.054911018828755
15406.63,-7.340568367379717
15560.7,-7.743391188573014
15716.3,-7.9202443161329
15873.47,-7.933604150878731
16032.2,-7.880250811912587
16192.52,-8.010065538877091
16354.45,-7.9630358490263715
16517.99,-8.225316539578856
16683.17,-8.888329621448275
16850.01,-9.307024102416655
17018.51,-10.34877239624606
17188.69,-9.6741278537711
17360.58,-10.909787121472592
17534.18,-11.7647188931832
17709.53,-12.09893621020099
17886.62,-11.661472850493297
18065.49,-11.402502706638737
18246.14,-11.724262808003092
18428.6,-11.486433350648243
18612.89,-12.363627990664606
18799.02,-12.68644699896444
18987.01,-13.09992154372794
19176.88,-12.431024985198237
19368.65,-12.348204895836576
19562.33,-12.511406018931767
19757.96,-13.13306470504254
