freq,resp
79.74,-4.96518122435191
80.54,-5.466374288969566
81.35,-4.2403056259631375
82.16,-5.433328427179665
82.98,-4.8320787701486925
83.81,-5.37034342010739
84.65,-5.5945810230252135
85.5,-4.410362622396024
86.35,-4.993158048242486
87.22,-5.21278226957379
88.09,-4.531975929288832
88.97,-3.5864645249128815
89.86,-4.867319395264189
90.76,-4.943370595675646
91.66,-5.349876034933978
92.58,-4.529188413271552
93.51,-4.250190308254108
94.44,-4.691333635354573
95.39,-5.062639190581777
96.34,-3.9081847761694473
97.3,-4.984046548593502
98.28,-5.0584148495998535
99.26,-4.753673766044966
100.25,-4.30260436488479
101.25,-4.01439632367674
102.27,-5.115779822846406
103.29,-4.647804240879678
104.32,-4.937572134737619
105.37,-3.9132384935249043
106.42,-4.460898489489775
107.48,-4.448598704465241
108.56,-4.417280793460529
109.64,-4.3668693047167455
110.74,-4.595787310246927
111.85,-4.5618631167641635
112.97,-4.432459477385243
114.1,-3.9683158874534326
115.24,-4.30848520335481
116.39,-4.1010149619924965
117.55,-4.488337937580574
118.73,-4.0756808474450175
119.92,-3.9184891992069515
121.12,-4.459748503202321
122.33,-4.376594964456751
123.55,-4.232006018080636
124.79,-3.7194651536190655
126.03,-4.781610586731517
127.29,-4.4987068906969485
128.57,-3.9095200743142122
129.85,-4.154087198407483
131.15,-3.916821020372651
132.46,-4.729335490245708
133.79,-4.186041224455931
135.12,-4.442661209414597
136.48,-3.800057899053162
137.84,-3.818579844404972
139.22,-4.013979212615981
140.61,-4.300913810362831
142.02,-3.707328127471742
143.44,-4.05054177207059
144.87,-3.595220158950898
146.32,-3.8075121375983714
147.78,-4.097968704545484
149.26,-3.927334635313824
150.75,-4.028317136679739
152.26,-3.772291490183151
153.78,-3.9467787393215445
155.32,-3.913339317107212
156.88,-4.176560392125088
158.44,-3.947029286883678
160.03,-4.107099308613708
161.63,-3.946504007757514
163.24,-3.5775915043497175
164.88,-3.8454089445150648
166.53,-4.020759159180485
168.19,-3.8247844554210215
169.87,-4.0321764654120456
171.57,-3.871283203319884
173.29,-3.385989829190322
175.02,-3.404605749776361
176.77,-3.843956271895479
178.54,-3.3757945327867356
180.32,-3.7931395693182592
182.13,-3.458648179709704
183.95,-3.321943254161394
185.79,-3.5907243963604407
187.65,-3.4515548381749266
189.52,-3.630601614230538
191.42,-3.6311519237770113
193.33,-3.638440585661117
195.27,-3.306216676611032
197.22,-3.60096562815062
199.19,-3.053346400159933
201.18,-3.254589262374939
203.19,-3.5066392030554567
205.23,-3.5820605968417247
207.28,-3.3629849630319053
209.35,-3.335988989646646
211.44,-3.245134978854841
213.56,-3.613615076570464
215.69,-3.7397483999197005
217.85,-3.0768464427690714
220.03,-3.15675210173
222.23,-3.382228826297229
224.45,-3.2943195865564094
226.7,-3.2354380826285847
228.96,-3.5515274426140655
231.25,-2.879904869563967
233.57,-2.7384482640150978
235.9,-3.0760951490947583
238.26,-3.366807489144894
240.64,-3.056690492871226
243.05,-3.1556334293159467
245.48,-3.191954194441713
247.93,-3.2189460630097653
250.41,-3.1627719503648106
252.92,-2.9904259578880956
255.45,-3.142749144812905
258.0,-3.196880242567143
260.58,-2.91191883019009
263.19,-2.749411032295841
265.82,-3.070305273616591
268.48,-2.8390401431754073
271.16,-2.8422906383643367
273.87,-2.7511526210106325
276.61,-2.8366179921369583
279.38,-2.750064248848198
282.17,-2.7716021187702875
284.99,-2.6863927476721305
287.84,-2.8816029612790763
290.72,-2.525168039797393
293.63,-2.591170545853183
296.57,-2.870622908132
299.53,-2.8821453267107073
302.53,-2.7871519323612306
305.55,-2.94809420409832
308.61,-2.6682868411696887
311.69,-2.53447618917867
314.81,-2.775818829497698
317.96,-2.713121837828886
321.14,-2.7904767020451207
324.35,-2.4869861697496347
327.59,-2.57905099030826
330.87,-2.6415389434837415
334.18,-2.4906843274185917
337.52,-2.5991871430746665
340.9,-2.678016799470497
344.3,-2.5919418419740907
347.75,-2.360742918321903
351.23,-2.3973912451058634
354.74,-2.3449122670463742
358.28,-2.1744749910940984
361.87,-2.3613550337421083
365.49,-2.20103832905834
369.14,-1.843260786505712
372.83,-1.9805148340511032
376.56,-2.286427498697119
380.33,-2.1653281307600434
384.13,-2.33509938936791
387.97,-2.274165587331421
391.85,-2.077774247987067
395.77,-1.968645728271289
399.73,-2.23271739033998
403.72,-2.113225670895897
407.76,-2.193547514946884
411.84,-2.0604436642565345
415.96,-2.0730007861049042
420.12,-2.158248444590747
424.32,-2.0101989375278553
428.56,-2.0566284861199042
432.85,-1.9738288365315881
437.18,-1.9570070336654934
441.55,-1.9425268981289125
445.96,-1.984425194008467
450.42,-1.8816809049947167
454.93,-1.8595214599723269
459.48,-1.8990341209218409
464.07,-1.725886792845854
468.71,-1.7045083874639602
473.4,-1.875046061053407
478.13,-1.5861461134337969
482.91,-1.6344059416850092
487.74,-1.7872088334459528
492.62,-1.750885376822815
497.55,-1.740439280887279
502.52,-1.585883672042697
507.55,-1.573351871276329
512.62,-1.4207273878950577
517.75,-1.5352296986916212
522.93,-1.4983470405918329
528.16,-1.5441707064764918
533.44,-1.4536259624869015
538.77,-1.4346985955176388
544.16,-1.3858529578436416
549.6,-1.3785016045192942
555.1,-1.3974078977999325
560.65,-1.295100528995043
566.25,-1.142528720731498
571.92,-1.220982908173288
577.64,-1.2729713873402542
583.41,-1.1869262307247155
589.25,-1.121761567050764
595.14,-1.1109109704299502
601.09,-0.9871121904265276
607.1,-1.0232127270071905
613.17,-0.9448475567829995
619.3,-1.0489654403121431
625.5,-0.8835475326324946
631.75,-0.9386131705025385
638.07,-0.7994331566539046
644.45,-0.9138079289346557
650.89,-0.8805268388097192
657.4,-0.8428630508023183
663.98,-0.6881604410999982
670.62,-0.7559042572815535
677.32,-0.6685407478234193
684.1,-0.6844692399531267
690.94,-0.664822717886592
697.85,-0.6849256406692481
704.83,-0.7350171031564852
711.87,-0.6119306979707897
718.99,-0.5647124256300522
726.18,-0.5392116469456276
733.44,-0.6436357543645403
740.78,-0.5520550446758472
748.19,-0.5489678614960631
755.67,-0.5318042399089258
763.23,-0.4386757291029415
770.86,-0.4477142417240403
778.57,-0.4251446705946078
786.35,-0.3234453540627431
794.22,-0.39271792159491437
802.16,-0.29110118243221095
810.18,-0.2384419840294889
818.28,-0.21344334115196162
826.46,-0.1169721767202665
834.73,-0.1482905262374894
843.08,-0.08406356186575348
851.51,-0.18667565978528344
860.02,-0.1405709939569082
868.62,-0.18757515175955763
877.31,-0.21588879077604695
886.08,-0.23202513772247713
894.94,-0.22144454009432923
903.89,-0.15426447765149387
912.93,-0.17081507778025973
922.06,-0.09115472737712338
931.28,-0.05792818143751166
940.59,-0.23729315623913738
950.0,-0.13958387418282925
959.5,-0.18458360539191876
969.09,-0.10524286998884502
978.78,-0.04683082030958374
988.57,-0.1826907576060428
998.46,-0.01843629736817487
1008.44,0.0
1018.53,0.02166997091169165
1028.71,-0.034467951234412375
1039.0,0.011885762887947848
1049.39,0.08013194338003427
1059.88,0.22195096974519934
1070.48,0.23423067954701082
1081.19,0.22507161353444083
1092.0,0.2802114258692905
1102.92,0.30700539819761463
1113.95,0.3371397133313412
1125.09,0.30930000666256596
1136.34,0.3455132518317825
1147.7,0.35715546227555706
1159.18,0.40473616469030027
1170.77,0.468150367461206
1182.48,0.5064375159538406
1194.3,0.47530506988579724
1206.25,0.5970022571418978
1218.31,0.6340135449012028
1230.49,0.5596917525806298
1242.8,0.5877951469071281
1255.22,0.6098749118866857
1267.78,0.6857473128389016
1280.45,0.6971933123488423
1293.26,0.81087078002734
1306.19,0.7736903420534853
1319.25,0.8421918662611869
1332.45,0.7865170145267859
1345.77,0.900943087183288
1359.23,0.9396370338801745
1372.82,1.0586670953725505
1386.55,1.0537547529192768
1400.41,1.0527689160807503
1414.42,1.0993710359026654
1428.56,1.0723280780477777
1442.85,1.1351427978355133
1457.28,1.067857852949829
1471.85,1.243421779532297
1486.57,1.274978715645
1501.43,1.3569160381668146
1516.45,1.4143217444582303
1531.61,1.4876736417453085
1546.93,1.5536099523506959
1562.4,1.5658627712982476
1578.02,1.6878249382295323
1593.8,1.8367977913118079
1609.74,1.8286979508820629
1625.84,1.7392512845480947
1642.1,1.8198725564122906
1658.52,2.0437639521017434
1675.1,2.094654409420709
1691.85,2.1608258233174578
1708.77,2.102434572588683
1725.86,2.276217913314534
1743.12,2.272002012625073
1760.55,2.433528401433854
1778.15,2.441911920248643
1795.94,2.5860474672664555
1813.9,2.6720041105471335
1832.03,2.8265514844433746
1850.36,2.760292635777679
1868.86,2.8409418180669537
1887.55,2.9035372744227192
1906.42,3.0274667464578133
1925.49,3.018118510204838
1944.74,3.219172088343516
1964.19,3.2417706795534205
1983.83,3.4112475866286793
2003.67,3.481048367356081
2023.71,3.620133240274207
2043.94,3.6268745566628713
2064.38,3.825883835218912
2085.03,3.931884149553172
2105.88,3.9424845359434197
2126.94,4.104923331770847
2148.2,4.133175159495677
2169.69,4.376923716198677
2191.38,4.411825549904194
2213.3,4.482579339966893
2235.43,4.682205582852502
2257.78,4.716141426641647
2280.36,4.8112973048104735
2303.17,4.917217689284881
2326.2,4.933026234377932
2349.46,5.095005983257311
2372.95,5.135147156275746
2396.68,5.2484665363377925
2420.65,5.323566017004087
2444.86,5.44022842398271
2469.31,5.5135958392942275
2494.0,5.6471657828540405
2518.94,5.702614325446822
2544.13,5.786129131397333
2569.57,5.890674381670566
2595.27,5.8378826785509474
2621.22,5.935217750693873
2647.43,6.083024243145969
2673.9,6.188222309447827
2700.64,6.346448878000288
2727.65,6.385382095245626
2754.93,6.552850348414589
2782.48,6.509564286902611
2810.3,6.689127982406921
2838.4,6.802814913072227
2866.79,6.867364104396152
2895.46,7.041272916787179
2924.41,7.150484516316615
2953.65,7.283747667116904
2983.19,7.302405485045629
3013.02,7.38090414817364
