freq,resp
1868.86,6.491470527902999
1887.55,6.588300930630107
1906.42,6.7991581927417375
1925.49,6.8311960727732775
1944.74,7.1057263965535356
1964.19,7.195992454201047
1983.83,7.475279083619903
2003.67,7.561273278854873
2023.71,7.769923266842634
2043.94,7.8864344854191675
2064.38,8.162743150248037
2085.03,8.356620260760597
2105.88,8.41067504528967
2126.94,8.678487557606552
2148.2,8.757957571045885
2169.69,9.110411876246122
2191.38,9.221756831942328
2213.3,9.359757199347271
2235.43,9.69425308150003
2257.78,9.81455306067387
2280.36,10.026396658176793
2303.17,10.213389290194346
2326.2,10.344490405322036
2349.46,10.612832404511892
2372.95,10.74731112448976
2396.68,11.025428225272812
2420.65,11.246967081373258
2444.86,11.487381154105243
2469.31,11.714428518267006
2494.0,11.960563340159439
2518.94,12.142985864256433
2544.13,12.333981768583477
2569.57,12.575695869070584
2595.27,12.620345626143457
2621.22,12.87353129134267
2647.43,13.149319918127365
2673.9,13.41500722102155
2700.64,13.679149134782087
2727.65,13.883908343967587
2754.93,14.2389093034664
2782.48,14.442987087827646
2810.3,14.86157307986084
2838.4,15.178072796453339
2866.79,15.516605139648291
2895.46,15.886266230229086
2924.41,16.260449918124515
2953.65,16.720479906809697
2983.19,17.033458387240206
3013.02,17.414020890253646
3043.15,17.95072044111859
3073.58,18.331925070087458
3104.32,18.802184858684132
3135.36,19.260743256207306
3166.72,19.70026891023543
3198.38,20.12645630502319
3230.37,20.591671763943747
3262.67,20.886882669041853
3295.3,21.145606714597434
3328.25,21.207006883175264
3361.53,21.23905997297566
3395.15,21.23825824588061
3429.1,21.21533085576578
3463.39,21.218283222748646
3498.03,21.1997527873759
3533.01,21.234577013942832
3568.34,21.288030605905917
3604.02,21.291331864414875
3640.06,21.298066972258486
3676.46,21.30566111299241
3713.22,21.287663661471214
3750.36,21.22112518810617
3787.86,21.139358081910828
3825.74,21.0411883380938
3864.0,20.922583566600345
3902.64,20.771985428240633
3941.66,20.586606866805745
3981.08,20.39485046099432
4020.89,20.23299757980719
4061.1,20.135879108644765
4101.71,19.999248322519176
4142.73,19.88290065024943
4184.15,19.79193281023693
4226.0,19.726670084605836
4268.26,19.670200052730237
4310.94,19.61679933610155
4354.05,19.626948404598437
4397.59,19.676615541628255
4441.56,19.849597925972656
4485.98,19.96096758852337
4530.84,20.12870287524226
4576.15,20.196405090598315
4621.91,20.33788009665152
4668.13,20.507629637676917
4714.81,20.580747447608378
4761.96,20.729593530068332
4809.58,20.883276380843334
4857.67,20.99083484968662
4906.25,21.05251608025529
4955.31,21.069028831097953
5004.87,21.17584677638733
5054.91,21.24603414194254
5105.46,21.32066451887154
5156.52,21.382434896617628
5208.08,21.447096168748004
5260.16,21.49285137470057
5312.77,21.527828994275193
5365.89,21.53916571795783
5419.55,21.549094229328
5473.75,21.538065645497436
5528.49,21.516751582989567
5583.77,21.473266910734388
5639.61,21.392412081951715
5696.0,21.31178100927332
5752.96,21.244430174232647
5810.49,21.155040528284847
5868.6,21.079659003583654
5927.28,21.053014499956582
5986.56,21.044406100545704
6046.42,21.07238826841683
6106.89,21.159313055199927
6167.96,21.27634699278479
6229.64,21.38205351340643
6291.93,21.473025503941415
6354.85,21.55178892554542
6418.4,21.59994386739306
6482.58,21.63640979803318
6547.41,21.646706311553746
6612.88,21.645916624379034
6679.01,21.636128103376834
6745.8,21.607527634085436
6813.26,21.557242109848712
6881.39,21.485722007276912
6950.21,21.37478029615183
7019.71,21.227377557851504
7089.91,21.02763960818951
7160.81,20.8250495789204
7232.41,20.607093914384915
7304.74,20.37581944029615
7377.79,20.147355870974344
7451.56,19.900958708060994
7526.08,19.621864248699154
7601.34,19.37935726422294
7677.35,19.13349746775054
7754.13,18.85012926298247
7831.67,18.616087637872404
7909.98,18.4489036756155
7989.08,18.33510454931129
8068.98,18.26811799706354
8149.67,18.13543683565704
8231.16,18.041856055374236
8313.47,17.991796327433086
8396.61,17.865416561277563
8480.57,17.80310200192129
8565.38,17.786022773466463
8651.03,17.673992783126685
8737.54,17.606295628679682
8824.92,17.585594842313203
8913.17,17.586850071814972
9002.3,17.5792628857387
9092.32,17.584726384701842
9183.25,17.586485392307566
9275.08,17.533190989757355
9367.83,17.448459362942724
9461.51,17.345345654644973
9556.12,17.21513767198608
9651.68,17.111369660235418
9748.2,17.01243239845116
9845.68,16.966407817969326
9944.14,16.841733517966915
10043.58,16.72134912632218
10144.02,16.598727264895473
10245.46,16.355463568207686
10347.91,16.11991990514476
10451.39,15.843448297084045
10555.91,15.497124248956869
10661.46,15.218405541987035
10768.08,14.966784057110136
10875.76,14.725931366308437
10984.52,14.55775199750515
11094.36,14.480778939047127
11205.31,14.50757571087146
11317.36,14.591475670235212
11430.53,14.69209130561606
11544.84,14.864426215633696
11660.29,15.029974484601812
11776.89,15.144981666654303
11894.66,15.208926410439219
12013.6,15.2422775735864
12133.74,15.26575499270676
12255.08,15.269641657584991
12377.63,15.234606950173472
12501.41,15.213042736122727
12626.42,15.165640867595453
12752.68,15.187819401359317
12880.21,15.336429544684623
13009.01,15.614639735786753
13139.1,15.537171278637171
13270.49,15.703376036895023
13403.2,15.755562203866315
13537.23,15.792376187299094
13672.6,15.79095755146427
13809.33,15.737364222216069
13947.42,15.438535259397685
14086.9,15.21897655005747
14227.77,15.05795579627613
14370.04,15.006631374232796
14513.74,14.716633741459155
14658.88,14.430323549233673
14805.47,14.186155769124895
14953.52,13.988253326215109
15103.06,13.730815127248434
15254.09,13.159774130813215
15406.63,12.365174895950958
15560.7,11.782317932597286
15716.3,11.31240934477038
15873.47,10.885774863167214
16032.2,10.408089422162949
16192.52,9.95127082788728
16354.45,9.831768922297993
16517.99,9.551070620702049
16683.17,8.96777510237612
16850.01,8.207111775511873
17018.51,7.261697904487161
17188.69,6.8215714895240165
17360.58,6.706360311690652
17534.18,6.546462191241183
17709.53,6.416670816879586
17886.62,6.285511789176052
18065.49,6.104072692332785
18246.14,5.934192279452482
18428.6,5.199721357463957
18612.89,4.460528358587435
18799.02,4.038565193817915
18987.01,3.8967646331880292
19176.88,4.364614436470438
19368.65,4.640352737238329
19562.33,3.9277766388965576
19757.96,3.2799824243777955
